Date,X,Y,Z,equip1,equip2
2013-06-24,,500.0,,,
2013-06-25,,500.0,,,
2013-06-26,,500.0,,,
2013-06-27,,500.0,,,
2013-06-28,,497.5,,,
2013-07-01,1114.0,497.5,200475.0,620.8,67362.16666666667
2013-07-02,11724.0,497.5,206575.0,2742.8,72932.16666666667
2013-07-03,11115.0,497.5,191025.0,2621.0,67545.83333333333
2013-07-04,,497.5,,,
2013-07-05,1044.0,500.0,18410.0,608.8,6651.333333333333
2013-07-06,10456.0,,193325.0,,
2013-07-08,10744.0,500.0,173075.0,2548.8,61439.666666666664
2013-07-09,,500.0,,,
2013-07-10,10968.0,500.0,179075.0,2593.6,63514.333333333336
2013-07-11,10346.0,500.0,177575.0,2469.2000000000003,62807.0
2013-07-12,,515.0,,,
2013-07-15,,515.0,,,
2013-07-16,,515.0,,,
2013-07-17,,515.0,,,
2013-07-18,,515.0,,,
2013-07-19,,515.0,,,
2013-07-22,,515.0,,,
2013-07-23,,515.0,,,
2013-07-24,,515.0,,,
2013-07-25,,515.0,,,
2013-07-26,,520.0,,,
2013-07-29,,520.0,,,
2013-07-30,,520.0,,,
2013-07-31,,520.0,,,
2013-08-01,11194.0,520.0,202675.0,2654.8,71463.0
2013-08-02,1189.0,525.0,206625.0,657.8,69446.33333333333
2013-08-03,11085.0,,192675.0,,
2013-08-04,10466.0,,186525.0,,
2013-08-05,10434.0,525.0,188625.0,2506.8,66528.0
2013-08-06,,525.0,,,
2013-08-07,10743.0,525.0,173625.0,2568.6,61631.0
2013-08-08,10668.0,525.0,17815.0,2553.6,9669.333333333334
2013-08-09,,532.5,,,
2013-08-10,11016.0,,179075.0,,
2013-08-11,10512.0,,176475.0,,
2013-08-12,,532.5,,,
2013-08-13,,532.5,,,
2013-08-14,,532.5,,,
2013-08-15,,532.5,,,
2013-08-16,,532.5,,,
2013-08-19,,532.5,,,
2013-08-20,,532.5,,,
2013-08-21,,532.5,,,
2013-08-22,,532.5,,,
2013-08-23,,532.5,,,
2013-08-26,,532.5,,,
2013-08-27,,532.5,,,
2013-08-28,,532.5,,,
2013-08-29,,532.5,,,
2013-08-30,,532.5,,,
2013-09-01,11176.0,,206125.0,,
2013-09-02,,532.5,,,
2013-09-03,,532.5,,,
2013-09-04,10623.0,532.5,185825.0,2550.6,65660.16666666667
2013-09-05,10447.0,532.5,186425.0,2515.4,65801.5
2013-09-06,,540.0,,,
2013-09-07,10781.0,,173975.0,,
2013-09-08,10822.0,,182125.0,,
2013-09-09,11372.0,540.0,176675.0,2706.4,62862.333333333336
2013-09-10,10906.0,540.0,183875.0,2613.2000000000003,65107.0
2013-09-11,,540.0,,,
2013-09-12,10939.0,540.0,174875.0,2619.8,62118.0
2013-09-13,,547.5,,,
2013-09-16,,547.5,,,
2013-09-17,,547.5,,,
2013-09-18,,547.5,,,
2013-09-19,,547.5,,,
2013-09-20,,547.5,,,
2013-09-23,,547.5,,,
2013-09-24,,547.5,,,
2013-09-25,,547.5,,,
2013-09-26,,547.5,,,
2013-09-27,,535.0,,,
2013-09-30,,535.0,,,
2013-10-01,11189.0,535.0,207425.0,2665.8,73049.66666666667
2013-10-02,,535.0,,,
2013-10-03,,535.0,,,
2013-10-04,10579.0,535.0,187775.0,2543.8,66296.33333333333
2013-10-05,10391.0,,18475.0,,
2013-10-06,10395.0,,18835.0,,
2013-10-07,10851.0,535.0,176125.0,2598.2000000000003,62503.666666666664
2013-10-08,,535.0,,,
2013-10-09,11125.0,535.0,175925.0,2653.0,62528.333333333336
2013-10-10,1118.0,535.0,181825.0,651.6,61159.333333333336
2013-10-11,,522.5,,,
2013-10-12,10938.0,,176225.0,,
2013-10-14,,522.5,,,
2013-10-15,,522.5,,,
2013-10-16,,522.5,,,
2013-10-17,,522.5,,,
2013-10-18,,522.5,,,
2013-10-21,,522.5,,,
2013-10-22,,522.5,,,
2013-10-23,,522.5,,,
2013-10-24,,522.5,,,
2013-10-25,,517.5,,,
2013-10-28,,517.5,,,
2013-10-29,,517.5,,,
2013-10-30,,517.5,,,
2013-10-31,,517.5,,,
2013-11-01,11064.0,517.5,207675.0,2626.8,73085.5
2013-11-02,11813.0,,207575.0,,
2013-11-03,11022.0,,189525.0,,
2013-11-04,10427.0,517.5,185525.0,2499.4,65489.833333333336
2013-11-05,,517.5,,,
2013-11-06,10296.0,517.5,184825.0,2473.2000000000003,65212.833333333336
2013-11-07,10773.0,517.5,180025.0,2568.6,63771.833333333336
2013-11-08,,517.5,,,
2013-11-09,1115.0,,175625.0,,
2013-11-10,11128.0,,182975.0,,
2013-11-11,1064.0,517.5,176025.0,626.8,59202.166666666664
2013-11-12,1097.0,517.5,176875.0,633.4,59496.5
2013-11-13,,517.5,,,
2013-11-14,,517.5,,,
2013-11-15,,522.5,,,
2013-11-18,,522.5,,,
2013-11-19,,522.5,,,
2013-11-20,,522.5,,,
2013-11-21,,522.5,,,
2013-11-22,,522.5,,,
2013-11-25,,522.5,,,
2013-11-26,,522.5,,,
2013-11-27,,522.5,,,
2013-11-28,,522.5,,,
2013-11-29,,522.5,,,
2013-12-02,11866.0,522.5,205925.0,2791.2000000000003,72771.16666666667
2013-12-03,10965.0,522.5,193875.0,2611.0,68454.16666666667
2013-12-04,10311.0,522.5,184075.0,2480.2000000000003,64969.5
2013-12-05,,522.5,,,
2013-12-06,10349.0,522.5,18425.0,2487.8,9765.5
2013-12-07,10881.0,,17900.0,,
2013-12-08,10897.0,,183225.0,,
2013-12-09,11263.0,522.5,17460.0,2670.6,9748.5
2013-12-10,,522.5,,,
2013-12-11,10581.0,522.5,175475.0,2534.2000000000003,62192.833333333336
2013-12-12,10867.0,522.5,176875.0,2591.4,62754.833333333336
2013-12-13,,522.5,,,
2013-12-16,,522.5,,,
2013-12-17,,522.5,,,
2013-12-18,,522.5,,,
2013-12-19,,522.5,,,
2013-12-20,,522.5,,,
2013-12-23,,522.5,,,
2013-12-24,,522.5,,,
2013-12-25,,522.5,,,
2013-12-26,,522.5,,,
2013-12-27,,530.0,,,
2013-12-30,,530.0,,,
2013-12-31,,530.0,,,
2014-01-01,11092.0,530.0,175525.0,2642.4,62382.333333333336
2014-01-02,,530.0,,,
2014-01-03,,530.0,,,
2014-01-04,10562.0,,174375.0,,
2014-01-05,10776.0,,173625.0,,
2014-01-06,,530.0,,,
2014-01-07,11229.0,530.0,183725.0,2669.8,65161.333333333336
2014-01-08,10484.0,530.0,196425.0,2520.8,69146.33333333333
2014-01-09,10279.0,530.0,208175.0,2479.8,72994.66666666667
2014-01-10,9416.0,532.5,189825.0,2309.2,66591.16666666667
2014-01-12,7254.0,,202075.0,,
2014-01-13,,532.5,,,
2014-01-14,,532.5,,,
2014-01-15,,532.5,,,
2014-01-16,,532.5,,,
2014-01-17,,527.5,,,
2014-01-20,,527.5,,,
2014-01-21,,527.5,,,
2014-01-22,,527.5,,,
2014-01-23,,527.5,,,
2014-01-24,,527.5,,,
2014-01-27,,527.5,,,
2014-01-28,,527.5,,,
2014-01-29,,527.5,,,
2014-01-30,,527.5,,,
2014-01-31,,527.5,,,
2014-02-01,10778.0,,175525.0,,
2014-02-03,,527.5,,,
2014-02-04,10479.0,527.5,177625.0,2517.8,62877.166666666664
2014-02-05,10859.0,527.5,173625.0,2593.8,61670.5
2014-02-06,10883.0,527.5,181625.0,2598.6,64345.166666666664
2014-02-07,11124.0,527.5,18615.0,2646.8,10088.833333333334
2014-02-09,10034.0,,208275.0,,
2014-02-10,9342.0,527.5,186925.0,2290.4,65598.16666666667
2014-02-11,,527.5,,,
2014-02-12,7054.0,527.5,201475.0,1832.8000000000002,69685.5
2014-02-13,,527.5,,,
2014-02-14,,527.5,,,
2014-02-17,,527.5,,,
2014-02-18,,527.5,,,
2014-02-19,,527.5,,,
2014-02-20,,527.5,,,
2014-02-21,,527.5,,,
2014-02-24,,527.5,,,
2014-02-25,,527.5,,,
2014-02-26,,527.5,,,
2014-02-27,,527.5,,,
2014-02-28,,527.5,,,
2014-03-01,10689.0,,175525.0,,
2014-03-02,10604.0,,165825.0,,
2014-03-03,1112.0,527.5,167425.0,644.4,56354.833333333336
2014-03-04,10615.0,527.5,178225.0,2545.0,63122.5
2014-03-05,,527.5,,,
2014-03-06,10882.0,527.5,180225.0,2598.4,63878.166666666664
2014-03-07,1110.0,522.5,18895.0,640.0,6842.5
2014-03-09,10277.0,,20775.0,,
2014-03-10,9231.0,522.5,188275.0,2264.2,66009.5
2014-03-11,8478.0,522.5,205575.0,2113.6000000000004,71525.16666666667
2014-03-12,6992.0,522.5,19665.0,1816.4,9059.833333333334
2014-03-13,,522.5,,,
2014-03-14,,517.5,,,
2014-03-17,,517.5,,,
2014-03-18,,517.5,,,
2014-03-19,,517.5,,,
2014-03-20,,517.5,,,
2014-03-21,,517.5,,,
2014-03-24,,517.5,,,
2014-03-25,,517.5,,,
2014-03-26,,517.5,,,
2014-03-27,,517.5,,,
2014-03-28,,517.5,,,
2014-03-31,,517.5,,,
2014-04-01,,517.5,,,
2014-04-02,10578.0,517.5,164125.0,2529.6,58406.833333333336
2014-04-03,1093.0,517.5,168675.0,632.6,56761.833333333336
2014-04-04,10672.0,517.5,18095.0,2548.4,9761.5
2014-04-06,1084.0,,179625.0,,
2014-04-07,11064.0,517.5,189275.0,2626.8,66952.16666666667
2014-04-08,10541.0,517.5,19785.0,2522.2000000000003,10281.166666666666
2014-04-09,10183.0,517.5,208525.0,2450.6000000000004,73075.16666666667
2014-04-10,,517.5,,,
2014-04-11,8282.0,522.5,205025.0,2074.4,71276.5
2014-04-12,6964.0,,197475.0,,
2014-04-14,,522.5,,,
2014-04-15,,522.5,,,
2014-04-16,,522.5,,,
2014-04-17,,522.5,,,
2014-04-18,,522.5,,,
2014-04-21,,522.5,,,
2014-04-22,,522.5,,,
2014-04-23,,522.5,,,
2014-04-24,,522.5,,,
2014-04-25,,517.5,,,
2014-04-28,,517.5,,,
2014-04-29,,517.5,,,
2014-04-30,,517.5,,,
2014-05-01,,517.5,,,
2014-05-02,10625.0,517.5,166275.0,2539.0,59139.166666666664
2014-05-03,10776.0,,174125.0,,
2014-05-05,10772.0,517.5,174925.0,2568.4,62071.5
2014-05-06,10879.0,517.5,182675.0,2589.8,64690.5
2014-05-07,,517.5,,,
2014-05-08,10461.0,517.5,200175.0,2506.2000000000003,70384.5
2014-05-09,10082.0,512.5,20745.0,2426.4,10446.5
2014-05-11,8295.0,,20375.0,,
2014-05-12,6907.0,512.5,200175.0,1791.4,69198.16666666667
2014-05-13,,512.5,,,
2014-05-14,,512.5,,,
2014-05-15,,512.5,,,
2014-05-16,,512.5,,,
2014-05-19,,512.5,,,
2014-05-20,,512.5,,,
2014-05-21,,512.5,,,
2014-05-22,,512.5,,,
2014-05-23,,507.5,,,
2014-05-26,,507.5,,,
2014-05-27,,507.5,,,
2014-05-28,,507.5,,,
2014-05-29,,507.5,,,
2014-05-30,,507.5,,,
2014-06-01,10673.0,,171725.0,,
2014-06-02,10719.0,507.5,165425.0,2549.8,58883.833333333336
2014-06-03,1081.0,507.5,173175.0,622.2,58254.5
2014-06-04,,507.5,,,
2014-06-05,10706.0,507.5,174925.0,2547.2000000000003,62046.166666666664
2014-06-06,10861.0,507.5,181675.0,2578.2000000000003,64347.833333333336
2014-06-08,10459.0,,19830.0,,
2014-06-09,,507.5,,,
2014-06-10,9279.0,507.5,189775.0,2261.8,66520.5
2014-06-11,8286.0,507.5,205225.0,2063.2,71339.5
2014-06-12,,507.5,,,
2014-06-13,,507.5,,,
2014-06-16,,507.5,,,
2014-06-17,,507.5,,,
2014-06-18,,507.5,,,
2014-06-19,,507.5,,,
2014-06-20,,502.5,,,
2014-06-23,,502.5,,,
2014-06-24,,502.5,,,
2014-06-25,,502.5,,,
2014-06-26,,502.5,,,
2014-06-27,,502.5,,,
2014-06-30,,502.5,,,
2014-07-01,10735.0,502.5,173275.0,2549.0,61504.166666666664
2014-07-02,10957.0,502.5,167775.0,2593.4,59744.833333333336
2014-07-03,1090.0,502.5,172925.0,620.0,58172.5
2014-07-04,10582.0,502.5,179325.0,2518.4,63469.833333333336
2014-07-05,10813.0,,172825.0,,
2014-07-07,11024.0,502.5,18935.0,2606.8,10153.833333333334
2014-07-08,10544.0,502.5,201425.0,2510.8,70823.83333333333
2014-07-09,,502.5,,,
2014-07-10,9211.0,502.5,188575.0,2244.2,66096.16666666667
2014-07-11,8339.0,505.0,207675.0,2071.8,72173.0
2014-07-14,,505.0,,,
2014-07-15,,505.0,,,
2014-07-16,,505.0,,,
2014-07-17,,505.0,,,
2014-07-18,,507.5,,,
2014-07-21,,507.5,,,
2014-07-22,,507.5,,,
2014-07-23,,507.5,,,
2014-07-24,,507.5,,,
2014-07-25,,507.5,,,
2014-07-28,,507.5,,,
2014-07-29,,507.5,,,
2014-07-30,,507.5,,,
2014-07-31,,507.5,,,
2014-08-01,10715.0,507.5,173625.0,2549.0,61615.833333333336
2014-08-04,10767.0,507.5,178475.0,2559.4,63249.833333333336
2014-08-05,10804.0,507.5,171725.0,2566.8,61012.166666666664
2014-08-06,,507.5,,,
2014-08-07,10894.0,507.5,191025.0,2584.8,67475.5
2014-08-08,10502.0,507.5,201725.0,2506.4,70911.5
2014-08-09,1002.0,,20810.0,,
2014-08-10,9138.0,,192025.0,,
2014-08-11,,507.5,,,
2014-08-12,6619.0,507.5,195975.0,1729.8000000000002,67700.5
2014-08-13,,507.5,,,
2014-08-14,,507.5,,,
2014-08-15,,507.5,,,
2014-08-18,,507.5,,,
2014-08-19,,507.5,,,
2014-08-20,,507.5,,,
2014-08-21,,507.5,,,
2014-08-22,,502.5,,,
2014-08-25,,502.5,,,
2014-08-26,,502.5,,,
2014-08-27,,502.5,,,
2014-08-28,,502.5,,,
2014-08-29,,502.5,,,
2014-09-01,10639.0,502.5,171275.0,2529.8,60805.5
2014-09-02,,502.5,,,
2014-09-03,,502.5,,,
2014-09-04,10798.0,502.5,179125.0,2561.6,63475.166666666664
2014-09-05,10789.0,502.5,171775.0,2559.8,61022.166666666664
2014-09-06,10999.0,,187025.0,,
2014-09-07,10828.0,,192375.0,,
2014-09-08,,502.5,,,
2014-09-09,9916.0,502.5,204475.0,2385.2,71631.16666666667
2014-09-10,9005.0,502.5,19235.0,2203.0,9580.833333333334
2014-09-11,,502.5,,,
2014-09-12,6684.0,497.5,194475.0,1734.8000000000002,67218.83333333333
2014-09-15,,497.5,,,
2014-09-16,,497.5,,,
2014-09-17,,497.5,,,
2014-09-18,,497.5,,,
2014-09-19,,487.5,,,
2014-09-22,,487.5,,,
2014-09-23,,487.5,,,
2014-09-24,,487.5,,,
2014-09-25,,487.5,,,
2014-09-26,,482.5,,,
2014-09-29,,482.5,,,
2014-09-30,,482.5,,,
2014-10-01,10725.0,482.5,171575.0,2531.0,60927.5
2014-10-02,10863.0,482.5,167175.0,2558.6,59506.833333333336
2014-10-03,10808.0,482.5,171475.0,2547.6,60921.833333333336
2014-10-04,10746.0,,185325.0,,
2014-10-06,10952.0,482.5,186475.0,2576.4,65969.83333333333
2014-10-07,10867.0,482.5,188525.0,2559.4,66624.83333333333
2014-10-08,,482.5,,,
2014-10-09,9804.0,482.5,201175.0,2346.8,70487.16666666667
2014-10-10,9021.0,482.5,189125.0,2190.2,66209.5
2014-10-11,8234.0,,204075.0,,
2014-10-12,6424.0,,194975.0,,
2014-10-13,,482.5,,,
2014-10-14,,482.5,,,
2014-10-15,,482.5,,,
2014-10-16,,482.5,,,
2014-10-17,,477.5,,,
2014-10-20,,477.5,,,
2014-10-21,,477.5,,,
2014-10-22,,477.5,,,
2014-10-23,,477.5,,,
2014-10-24,,477.5,,,
2014-10-27,,477.5,,,
2014-10-28,,477.5,,,
2014-10-29,,477.5,,,
2014-10-30,,477.5,,,
2014-10-31,,475.0,,,
2014-11-02,10868.0,,167075.0,,
2014-11-03,10855.0,475.0,174575.0,2551.0,61968.333333333336
2014-11-04,10733.0,475.0,184025.0,2526.6,65077.666666666664
2014-11-05,,475.0,,,
2014-11-06,10995.0,475.0,183525.0,2579.0,64998.333333333336
2014-11-07,10666.0,475.0,190625.0,2513.2000000000003,67255.33333333333
2014-11-08,10468.0,,20310.0,,
2014-11-09,9808.0,,200175.0,,
2014-11-10,,475.0,,,
2014-11-11,8167.0,475.0,20175.0,2013.4,9605.666666666666
2014-11-12,6368.0,475.0,193525.0,1653.6000000000001,66789.33333333333
2014-11-13,,475.0,,,
2014-11-14,,470.0,,,
2014-11-17,,470.0,,,
2014-11-18,,470.0,,,
2014-11-19,,470.0,,,
2014-11-20,,470.0,,,
2014-11-21,,465.0,,,
2014-11-24,,465.0,,,
2014-11-25,,465.0,,,
2014-11-26,,465.0,,,
2014-11-27,,465.0,,,
2014-11-28,,462.5,,,
2014-12-01,,462.5,,,
2014-12-02,10879.0,462.5,16855.0,2545.8,9398.833333333334
2014-12-03,10802.0,462.5,171625.0,2530.4,60963.166666666664
2014-12-04,,462.5,,,
2014-12-05,10841.0,460.0,173925.0,2536.2000000000003,61742.0
2014-12-06,11302.0,,182175.0,,
2014-12-08,10302.0,460.0,203975.0,2428.4,71579.0
2014-12-09,9711.0,460.0,200825.0,2310.2,70332.0
2014-12-10,,460.0,,,
2014-12-11,8038.0,460.0,206175.0,1975.6000000000001,71557.66666666667
2014-12-12,6185.0,457.5,191775.0,1603.0,66139.16666666667
2014-12-15,,457.5,,,
2014-12-16,,457.5,,,
2014-12-17,,457.5,,,
2014-12-18,,457.5,,,
2014-12-19,,457.5,,,
2014-12-22,,457.5,,,
2014-12-23,,457.5,,,
2014-12-24,,457.5,,,
2014-12-25,,457.5,,,
2014-12-26,,457.5,,,
2014-12-29,,457.5,,,
2014-12-30,,457.5,,,
2014-12-31,,457.5,,,
2015-01-01,,457.5,182125.0,,
2015-01-02,,457.5,,,
2015-01-04,571.0,,176525.0,,
2015-01-05,6646.0,457.5,19185.0,1695.2,8762.833333333334
2015-01-06,6488.0,457.5,169125.0,1663.6000000000001,58690.166666666664
2015-01-07,6201.0,457.5,16655.0,1606.2,7771.166666666667
2015-01-08,,457.5,,,
2015-01-09,4956.0,445.0,157725.0,1347.2,54375.333333333336
2015-01-10,4769.0,,157825.0,,
2015-01-12,4444.0,445.0,144175.0,1244.8000000000002,49688.0
2015-01-13,,445.0,,,
2015-01-14,,445.0,,,
2015-01-15,,445.0,,,
2015-01-16,,432.5,,,
2015-01-19,,432.5,,,
2015-01-20,,432.5,,,
2015-01-21,,432.5,,,
2015-01-22,,432.5,,,
2015-01-23,,412.5,,,
2015-01-26,,412.5,,,
2015-01-27,,412.5,,,
2015-01-28,,412.5,,,
2015-01-29,,412.5,,,
2015-01-30,,395.0,,,
2015-02-01,5642.0,,182125.0,,
2015-02-02,5475.0,395.0,18515.0,1411.0,8128.333333333333
2015-02-03,5954.0,395.0,179675.0,1506.8,62008.0
2015-02-04,5495.0,395.0,177025.0,1415.0,60971.666666666664
2015-02-05,,395.0,,,
2015-02-06,6549.0,382.5,171125.0,1615.8000000000002,59352.166666666664
2015-02-07,6207.0,,16925.0,,
2015-02-09,505.0,382.5,156975.0,407.0,52620.833333333336
2015-02-10,4813.0,382.5,154475.0,1268.6,53223.5
2015-02-11,4879.0,382.5,145175.0,1281.8000000000002,50145.5
2015-02-12,4249.0,382.5,145975.0,1155.8000000000002,50202.166666666664
2015-02-13,,375.0,,,
2015-02-16,,375.0,,,
2015-02-17,,375.0,,,
2015-02-18,,375.0,,,
2015-02-19,,375.0,,,
2015-02-20,,375.0,,,
2015-02-23,,375.0,,,
2015-02-24,,375.0,,,
2015-02-25,,375.0,,,
2015-02-26,,375.0,,,
2015-02-27,,375.0,,,
2015-02-28,,375.0,,,
2015-03-02,5791.0,375.0,186975.0,1458.2,64380.333333333336
2015-03-03,6102.0,375.0,178325.0,1520.4,61600.666666666664
2015-03-04,,375.0,178475.0,,
2015-03-05,,375.0,,,
2015-03-06,638.0,375.0,171625.0,427.6,57546.0
2015-03-07,6032.0,,168475.0,,
2015-03-08,4952.0,,15635.0,,
2015-03-09,5068.0,375.0,160625.0,1313.6,55356.0
2015-03-10,,375.0,,,
2015-03-11,5054.0,375.0,146975.0,1310.8000000000002,50801.333333333336
2015-03-12,4384.0,375.0,146225.0,1176.8000000000002,50328.0
2015-03-13,,372.5,,,
2015-03-16,,372.5,,,
2015-03-17,,372.5,,,
2015-03-18,,372.5,,,
2015-03-19,,372.5,,,
2015-03-20,,367.5,,,
2015-03-23,,367.5,,,
2015-03-24,,367.5,,,
2015-03-25,,367.5,,,
2015-03-26,,367.5,,,
2015-03-27,,375.0,,,
2015-03-30,,375.0,,,
2015-03-31,,375.0,,,
2015-04-01,,375.0,,,
2015-04-02,5416.0,375.0,18620.0,1383.2,8137.0
2015-04-03,6055.0,375.0,17865.0,1511.0,8098.333333333333
2015-04-05,6645.0,,191025.0,,
2015-04-06,6203.0,375.0,169725.0,1540.6000000000001,58767.666666666664
2015-04-07,,375.0,,,
2015-04-08,4999.0,375.0,157725.0,1299.8000000000002,54366.333333333336
2015-04-09,4961.0,375.0,160125.0,1292.2,55153.666666666664
2015-04-10,,367.5,,,
2015-04-11,4858.0,,147225.0,,
2015-04-12,430.0,,150275.0,,
2015-04-13,,367.5,,,
2015-04-14,,367.5,,,
2015-04-15,,367.5,,,
2015-04-16,,367.5,,,
2015-04-17,,362.5,,,
2015-04-20,,362.5,,,
2015-04-21,,362.5,,,
2015-04-22,,362.5,,,
2015-04-23,,362.5,,,
2015-04-24,,362.5,,,
2015-04-27,,362.5,,,
2015-04-28,,362.5,,,
2015-04-29,,362.5,,,
2015-04-30,,362.5,,,
2015-05-01,5311.0,362.5,179275.0,1352.2,61649.5
2015-05-02,5657.0,,184875.0,,
2015-05-03,6048.0,,17875.0,,
2015-05-04,,362.5,,,
2015-05-05,6752.0,362.5,191025.0,1640.4,66046.5
2015-05-06,6331.0,362.5,169325.0,1556.2,58672.833333333336
2015-05-07,,362.5,,,
2015-05-08,4959.0,362.5,156925.0,1281.8000000000002,54082.166666666664
2015-05-10,4925.0,,154675.0,,
2015-05-11,4798.0,362.5,147275.0,1249.6,50811.833333333336
2015-05-12,,362.5,,,
2015-05-13,,362.5,,,
2015-05-14,,362.5,,,
2015-05-15,,362.5,,,
2015-05-18,,362.5,,,
2015-05-19,,362.5,,,
2015-05-20,,362.5,,,
2015-05-21,,362.5,,,
2015-05-22,,357.5,,,
2015-05-25,,357.5,,,
2015-05-26,,357.5,,,
2015-05-27,,357.5,,,
2015-05-28,,357.5,,,
2015-05-29,,357.5,,,
2015-06-01,511.0,357.5,177225.0,388.2,59364.5
2015-06-02,578.0,357.5,187125.0,401.6,62686.833333333336
2015-06-03,5973.0,357.5,17845.0,1480.6000000000001,8058.5
2015-06-04,5812.0,357.5,178475.0,1448.4,61548.166666666664
2015-06-05,6777.0,352.5,191525.0,1637.4,66218.16666666667
2015-06-07,5654.0,,16430.0,,
2015-06-08,4952.0,352.5,155275.0,1272.4,53526.5
2015-06-09,,352.5,,,
2015-06-10,5192.0,352.5,154625.0,1320.4,53389.833333333336
2015-06-11,4742.0,352.5,149125.0,1230.4,51406.5
2015-06-12,,347.5,,,
2015-06-15,,347.5,,,
2015-06-16,,347.5,,,
2015-06-17,,347.5,,,
2015-06-18,,347.5,,,
2015-06-19,,342.5,,,
2015-06-22,,342.5,,,
2015-06-23,,342.5,,,
2015-06-24,,342.5,,,
2015-06-25,,342.5,,,
2015-06-26,,342.5,,,
2015-06-29,,342.5,,,
2015-06-30,,342.5,,,
2015-07-01,5115.0,342.5,176175.0,1297.0,60544.166666666664
2015-07-02,,342.5,,,
2015-07-03,,335.0,,,
2015-07-04,591.0,,178475.0,,
2015-07-05,6554.0,,187025.0,,
2015-07-06,,335.0,,,
2015-07-07,5685.0,335.0,164475.0,1405.0,56831.666666666664
2015-07-08,4861.0,335.0,155625.0,1240.2,53607.0
2015-07-09,4763.0,335.0,15875.0,1220.6,6991.0
2015-07-10,5133.0,315.0,156675.0,1278.6000000000001,54041.0
2015-07-12,4073.0,,149775.0,,
2015-07-13,,315.0,,,
2015-07-14,,315.0,,,
2015-07-15,,315.0,,,
2015-07-16,,315.0,,,
2015-07-17,,312.5,,,
2015-07-20,,312.5,,,
2015-07-21,,312.5,,,
2015-07-22,,312.5,,,
2015-07-23,,312.5,,,
2015-07-24,,307.5,,,
2015-07-27,,307.5,,,
2015-07-28,,307.5,,,
2015-07-29,,307.5,,,
2015-07-30,,307.5,,,
2015-07-31,,307.5,,,
2015-08-01,5096.0,,177625.0,,
2015-08-03,,307.5,,,
2015-08-04,5555.0,307.5,17745.0,1357.0,7869.166666666667
2015-08-05,6539.0,307.5,186375.0,1553.8000000000002,64407.166666666664
2015-08-06,6269.0,307.5,169525.0,1499.8000000000002,58700.5
2015-08-07,5705.0,312.5,161975.0,1391.0,55997.5
2015-08-09,4952.0,,159325.0,,
2015-08-10,5305.0,312.5,155175.0,1311.0,53597.5
2015-08-11,,312.5,,,
2015-08-12,4026.0,312.5,146175.0,1055.2,50171.166666666664
2015-08-13,,312.5,,,
2015-08-14,,307.5,,,
2015-08-17,,307.5,,,
2015-08-18,,307.5,,,
2015-08-19,,307.5,,,
2015-08-20,,307.5,,,
2015-08-21,,302.5,,,
2015-08-24,,302.5,,,
2015-08-25,,302.5,,,
2015-08-26,,302.5,,,
2015-08-27,,302.5,,,
2015-08-28,,297.5,,,
2015-08-31,,297.5,,,
2015-09-01,5011.0,297.5,179775.0,1240.2,61694.5
2015-09-02,5834.0,297.5,185475.0,1404.8,63868.833333333336
2015-09-03,5853.0,297.5,176025.0,1408.6000000000001,60725.166666666664
2015-09-04,5657.0,297.5,177325.0,1369.4,61093.166666666664
2015-09-06,6488.0,,172275.0,,
2015-09-07,5861.0,297.5,16485.0,1410.2,7547.833333333333
2015-09-08,,297.5,,,
2015-09-09,4758.0,297.5,162775.0,1189.6,55943.5
2015-09-10,5265.0,297.5,16065.0,1291.0,7209.166666666667
2015-09-11,4719.0,287.5,150575.0,1173.8000000000002,51860.5
2015-09-12,4011.0,,14935.0,,
2015-09-14,,287.5,,,
2015-09-15,,287.5,,,
2015-09-16,,287.5,,,
2015-09-17,,287.5,,,
2015-09-18,,280.0,,,
2015-09-21,,280.0,,,
2015-09-22,,280.0,,,
2015-09-23,,280.0,,,
2015-09-24,,280.0,,,
2015-09-25,,275.0,,,
2015-09-28,,275.0,,,
2015-09-29,,275.0,,,
2015-09-30,,275.0,,,
2015-10-01,,275.0,,,
2015-10-02,5643.0,272.5,18425.0,1346.6000000000001,8113.5
2015-10-03,5639.0,,174925.0,,
2015-10-04,5787.0,,177275.0,,
2015-10-05,,272.5,,,
2015-10-06,657.0,272.5,17265.0,349.4,6064.833333333333
2015-10-07,5873.0,272.5,165225.0,1392.6000000000001,57123.5
2015-10-08,5041.0,272.5,155275.0,1226.2,53529.5
2015-10-09,4889.0,272.5,160725.0,1195.8000000000002,55295.5
2015-10-11,4744.0,,148575.0,,
2015-10-12,3973.0,272.5,14785.0,1012.6,6343.5
2015-10-13,,272.5,,,
2015-10-14,,272.5,,,
2015-10-15,,272.5,,,
2015-10-16,,270.0,,,
2015-10-19,,270.0,,,
2015-10-20,,270.0,,,
2015-10-21,,270.0,,,
2015-10-22,,270.0,,,
2015-10-23,,267.5,,,
2015-10-26,,267.5,,,
2015-10-27,,267.5,,,
2015-10-28,,267.5,,,
2015-10-29,,267.5,,,
2015-10-30,,265.0,,,
2015-11-02,5466.0,265.0,181125.0,1305.2,62285.333333333336
2015-11-03,5754.0,265.0,175375.0,1362.8,60464.666666666664
2015-11-04,,265.0,,,
2015-11-05,6491.0,265.0,185175.0,1510.2,63977.0
2015-11-06,6511.0,262.5,170125.0,1512.2,58966.166666666664
2015-11-08,4918.0,,154675.0,,
